0,1,2
25.001604830304032,39.99414333107072,4850.620068348911
32.12495129986063,51.56341281076617,3296.9933389092785
35.005873757388024,39.99986481222035,2747.368667298423
34.99395158507071,40.008932308046354,2851.25501084626
21.571215371585343,66.57344866532067,4229.323356545052
35.013157545512286,39.9974527979103,3168.328057719052
33.22107717640607,79.98451346702164,3597.3116359033666
34.997172070122446,39.967732950315245,2745.917422075469
31.07811085862966,63.94309211361029,5288.96325032662
25.90613292240464,76.39388683713639,3198.107859237774
35.00317669730159,40.00173349276746,3429.7780193482477
17.948424460199423,65.83880928582383,4387.437994136263
18.320210806009595,79.97558123007384,2778.4866452677875
15.614233492839036,41.23468395067276,3540.283951424031
21.032496614598163,52.06935880317106,1655.221342513174
15.003341214152744,58.871417387539246,3275.3744417888133
15.45285074389798,60.87326079538048,4426.783821376853
15.300862303509444,40.60606161925183,3502.729155737073
34.70045001926927,41.205298580851846,1971.5938887800357
35.01032061950269,40.00488360014234,2852.605768464484
32.74910043867641,77.75394980885861,3881.4847269667093
28.385025352751487,66.45484057220702,3237.6471644929434
20.263530198495097,50.554667489111594,2519.1713304887453
32.37068956457102,54.75520765779196,3169.5018183155844
34.98987394945072,40.015247040668285,2893.3087586293577
24.998729611785013,40.012548647527076,2954.350662041689
15.002609859421653,47.68419835762358,2903.1481305184234
17.310515083053364,64.61580430356284,4397.268392175781
25.004534740272536,39.99563828171506,3988.672673194911
29.00858037175446,63.958257744786664,3247.535828881185
35.00636606834401,39.99099084311172,3799.7929807035393
23.08747887187051,56.14761584465269,3671.8538020596734
23.62871251695281,71.38628380018636,3990.1578459228576
34.99854711997734,40.015241827698794,2609.9969616087546
15.837041457343515,80.01251694548598,2642.007310317443
34.603962597615414,41.60486567063678,3336.5529542180907
34.995203957970915,39.985302961518535,3079.313201740165
18.75856584640935,64.92584374232757,2601.388609232529
26.299682620317096,60.01724477728498,3373.5384499641063
35.00273732728144,39.99121076512403,3656.8196600417405
34.79677175214564,60.199096514477624,5938.354551192394
15.00315384827159,56.39123515837728,3192.6623263347888
18.652748677172475,76.36625339945017,3124.2917533074396
34.034666892217984,43.837871106829894,3751.291958626825
18.552233176168382,67.07891228468758,4377.619922389349
30.518551867856104,51.01816821174994,3774.229463087355
16.06712269706623,62.11204447586549,4416.927686850712
14.989801570708057,40.00865162486683,2054.6411354393645
34.9987370262001,40.00288925330658,3444.1707851832466
18.53759017367796,47.08492435379798,1700.3098435602944
35.02413086788494,39.99952974055464,2810.7169006041245
31.279407307695244,60.000163175430934,3400.276156616689
35.00677839755752,40.01565369384791,2940.292943685786
35.0013257638121,40.00809314406348,3216.1536156895477
21.04739046994576,72.04893242873742,4338.241017793834
15.362190960389881,60.36046796511458,4422.528551740946
25.00284869075408,40.00615640278685,3816.277907687305
35.00048036081633,39.99824680604375,3641.944336028293
28.44516953655396,66.19922803914254,3400.1843432316346
28.050340267609464,66.09407792623574,3738.057313859419
26.113908984057957,68.8891714854115,4423.078839034967
14.995962444536646,39.9903726656873,2219.0957122794684
34.99295816812212,40.0037621595381,2878.921721719012
32.06886773694534,42.93031482259197,3356.915892702171
19.785723571522084,49.577518673149264,1677.7646449428312
35.00130408631553,40.004890512867,2681.1351096999742
16.62987896989943,78.35440459574097,2572.949600933357
19.055638666335188,59.999848598292395,3951.4967065650376
21.857938454025476,53.70532211312261,3607.4342172560887
25.00549290716073,39.99953870445384,3643.9123953462404
25.355580546834187,78.64469357735258,3205.14411138952
32.318298362583775,62.68410379398499,5505.442416073491
35.030149498172726,39.98784834557423,3210.253845318915
34.98988998411114,39.99357611824317,3775.3608956403164
34.99052581729372,40.009512494672514,3150.0313356101415
28.020297479333667,46.056903577362746,4580.534746014257
35.0072569911679,39.998190544520234,3423.048845249477
32.791307961400044,62.19759993810927,2348.318666591367
35.006540839876514,39.98949092009455,2515.544337959489
15.006072789251727,39.97961982542682,2164.282150983933
20.009444805454287,59.977980820065184,2638.492962120441
35.019809765764464,39.996392601300684,3089.4043232355148
14.986342065646829,39.99835692017084,2602.803050740787
34.985338007751196,39.99466684466085,3631.413217817682
34.999510631223735,59.99134267374256,3420.3355811377305
27.425762604406817,64.84714761227826,3731.474391970433
35.02334287137269,40.00644833321765,2875.478748096736
29.101605672101055,63.57397708403443,3299.621567504925
35.005159269271495,40.01046390148443,3430.922038449893
32.76111848210613,49.049900264783375,3306.8746677045265
24.98639219126473,40.00739331789784,4505.849905484439
24.740680968121005,59.53247684136567,1587.5805451401943
35.00868635777065,40.00272146797305,3426.4295790891842
